id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
5254,4,2,29,82,124,2015/7/22 11:59,1,1955,1,1,1,1,,,,40000,1,,170.0,0,1,0,0,0,0,0,0,0,,152,105,4,4,4,1,1.0,1,1,1,4,1,1,2,4,2,5,4,4,3,5,5,5,3,5,3,3,1,3.0,5.0,4,4,3,1,5,1,4,,,,,1,1,2,2,70000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,0.0,3,-2.0,1956.0,-2.0,1.0,1.0,1.0,30000.0,4.0,,,-2,1,1,2,-2,1,1,2,3,1,3,3,2000.0,4,4,4,4,4,-8,1,3,2,2,2,2,1,5,70,60,30,50,50.0,50,50,50,50
5138,3,1,31,87,131,2015/8/20 10:50,2,1937,1,1,1,1,,,,0,1,,60.0,0,0,0,1,0,0,0,0,0,,160,130,2,2,2,1,2.0,1,1,2,5,1,1,1,5,4,5,5,4,5,5,5,5,5,5,2,4,1,7.0,7.0,1,4,3,1,3,1,4,,,,,1,1,2,2,0.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,7,-2.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,2,2,3,-8,5000.0,1,1,4,4,4,-8,2,-8,2,2,2,4,1,1,50,50,50,40,30.0,50,30,60,50
4025,4,2,2,4,11,2015/7/31 15:56,1,1977,1,1,1,3,,3.0,,3000,1,,100.0,0,1,0,0,0,0,0,0,0,,172,121,4,4,4,1,1.0,1,1,1,4,3,3,1,5,5,5,5,3,4,3,5,5,5,4,3,3,1,4.0,4.0,6,4,1,1,2,1,4,,,,,1,1,2,2,6000.0,4,2,1,2,0,1,0,0,0,0,0,0,0,,0,3,3.0,3,1997.0,1980.0,1997.0,1.0,1.0,1.0,0.0,4.0,,,1936,1,1,2,1938,1,1,2,3,2,3,3,-2.0,4,3,3,3,3,3,3,3,2,2,2,2,2,3,100,50,50,50,70.0,50,80,50,60
1173,1,1,16,44,75,2015/7/24 11:00,2,1982,1,1,1,4,,4.0,1996.0,15000,2,,100.0,0,0,0,0,0,0,0,0,1,,165,92,4,4,4,5,1.0,2,2,2,4,3,2,1,4,4,4,5,5,4,4,4,5,4,3,3,2,2,6.0,6.0,2,1,3,4,3,2,1,3.0,12.0,1.0,3.0,2,2,2,2,80000.0,4,2,-3,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,2003.0,1977.0,2003.0,4.0,1.0,2.0,30000.0,1.0,3.0,1.0,1953,3,1,2,1955,3,1,5,3,2,3,3,100000.0,5,5,5,5,5,4,3,5,5,4,-8,3,1,5,30,40,50,60,30.0,20,10,30,30
6419,4,2,18,52,85,2015/7/21 11:09,1,1964,1,1,1,6,,4.0,1984.0,20000,1,,100.0,0,1,0,0,0,0,0,0,0,,171,120,5,5,5,1,1.0,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,3,1,2.0,7.0,1,3,2,2,2,2,3,,,,,1,1,2,2,40000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,1987.0,1964.0,1987.0,4.0,1.0,1.0,20000.0,3.0,,,1944,1,1,2,1943,1,1,2,2,2,4,3,80000.0,5,4,5,5,5,4,1,5,3,3,3,3,1,4,80,70,70,70,70.0,60,70,70,70
3459,4,2,28,81,123,2015/7/30 11:52,1,1973,1,1,1,7,,4.0,1991.0,5000,4,2006.0,260.0,0,0,0,0,0,1,0,0,0,,175,140,4,4,4,1,1.0,2,2,1,5,3,4,1,4,2,2,4,4,3,2,2,4,4,2,4,3,3,1.0,4.0,2,4,1,1,1,1,2,,,,,1,2,2,2,10000.0,4,4,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1995.0,1975.0,1995.0,4.0,1.0,1.0,3000.0,3.0,,,1946,3,1,2,1946,3,1,2,2,1,4,2,30000.0,4,3,4,4,4,3,3,4,4,3,3,3,2,4,80,80,80,80,60.0,80,80,60,50
6671,4,1,24,70,110,2015/7/29 15:50,2,1978,1,1,3,6,,4.0,1995.0,0,1,,90.0,0,1,1,0,0,0,0,0,0,,160,120,4,4,3,1,1.0,1,1,1,5,5,5,1,4,2,3,5,4,3,3,1,5,4,1,4,4,3,3.0,4.0,3,2,5,5,6,5,5,,,,,1,1,2,2,500000.0,3,3,1,1,0,0,1,1,1,0,0,0,0,,0,2,1.0,3,1998.0,1972.0,1998.0,10.0,4.0,1.0,50000.0,1.0,3.0,2.0,1945,4,4,1,1947,3,1,2,2,2,5,-8,50000.0,5,3,4,3,5,5,3,5,3,3,3,3,2,4,80,50,60,50,50.0,20,20,-2,60
2938,3,1,15,40,71,2015/7/10 18:57,2,1976,1,1,1,3,,4.0,1989.0,70000,1,,56.0,0,0,0,0,0,0,0,0,1,,156,100,5,2,3,1,3.0,1,1,1,4,5,4,2,5,3,5,5,3,2,5,5,5,5,1,4,3,1,6.0,5.0,3,4,4,3,5,2,1,3.0,15.0,1.0,3.0,2,1,2,2,70000.0,1,3,0,1,0,1,0,0,0,0,0,0,0,,2,0,2.0,6,1999.0,,,,,,,,,,1953,1,1,2,1954,1,1,2,2,1,4,2,100000.0,4,4,4,3,4,4,2,4,3,3,3,3,1,1,70,70,60,70,65.0,70,70,70,75
436,4,2,15,42,73,2015/7/14 12:52,2,1986,1,1,1,3,,4.0,1998.0,0,1,,150.0,0,0,0,0,0,1,0,0,0,,158,120,5,4,4,1,1.0,1,1,2,5,3,4,1,5,3,4,3,3,5,4,3,4,2,2,2,4,2,2.0,3.0,1,2,5,2,7,2,5,,,,,1,2,2,2,30000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,2007.0,1983.0,2007.0,4.0,1.0,1.0,15000.0,1.0,3.0,1.0,1963,3,1,2,1965,1,1,2,2,1,4,2,10000.0,3,2,4,3,3,4,3,3,3,2,3,4,3,4,80,80,80,80,80.0,70,80,80,80
3514,4,1,7,18,40,2015/8/5 14:27,2,1972,1,1,1,6,,2.0,1987.0,24000,1,,32.0,0,0,0,0,1,0,0,0,0,,175,120,5,5,5,5,1.0,1,1,1,5,5,4,1,5,3,4,5,3,3,4,3,5,5,1,1,4,2,,,1,4,2,2,3,5,1,3.0,15.0,1.0,3.0,1,1,2,2,40000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,1997.0,1972.0,1997.0,4.0,1.0,5.0,16000.0,1.0,3.0,1.0,1943,3,1,1,1943,3,1,1,2,2,3,2,50000.0,3,3,-8,-8,4,4,3,4,3,3,-8,-8,1,4,70,70,70,70,70.0,70,70,70,70
1490,4,1,7,18,35,2015/8/14 9:37,1,1954,1,1,1,4,,2.0,1970.0,25000,1,,22.0,0,0,0,0,0,0,0,0,1,,171,170,3,5,5,2,1.0,5,3,1,5,1,1,1,5,4,1,5,3,4,1,1,5,5,5,4,5,2,3.0,5.0,2,4,5,4,4,2,5,,,,,1,1,2,2,60000.0,2,2,0,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1975.0,1955.0,1975.0,2.0,1.0,2.0,35000.0,5.0,,,1924,1,1,-8,1922,1,1,15,2,2,4,3,50000.0,3,3,-8,-8,5,4,3,4,4,4,-8,4,2,3,80,70,80,80,80.0,80,70,80,80
3471,4,1,27,80,120,2015/7/30 17:45,2,1968,1,1,1,4,,4.0,1984.0,10000,1,,40.0,0,0,0,0,0,0,0,0,1,,160,90,4,5,4,1,3.0,1,1,3,3,5,1,2,5,3,5,5,4,4,1,5,5,5,1,2,4,1,7.0,3.0,1,2,3,3,4,1,1,5.0,23.0,2.0,4.0,1,2,2,2,10000.0,3,2,0,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1994.0,1969.0,1994.0,4.0,1.0,1.0,0.0,5.0,,,1926,3,1,2,1931,3,1,2,3,2,4,2,10000.0,3,3,3,3,4,3,3,3,3,-8,-8,-8,3,2,90,80,80,80,70.0,80,80,80,90
4929,4,1,10,26,48,2015/7/30 13:13,2,1948,4,1,1,3,,4.0,1961.0,0,1,,40.0,0,1,1,0,0,0,0,0,0,,156,160,4,4,4,2,1.0,2,2,2,5,2,2,1,5,4,4,4,4,2,4,1,5,4,5,4,3,2,1.0,1.0,1,2,3,3,3,2,5,,,,,1,2,2,2,24000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1971.0,1948.0,1971.0,4.0,4.0,2.0,24000.0,1.0,3.0,1.0,-2,2,1,2,-2,1,1,2,3,2,3,-8,50000.0,3,3,3,3,4,3,2,3,3,3,3,3,2,3,70,70,60,70,60.0,60,60,70,60
5663,2,2,6,17,33,2015/8/4 10:43,1,1945,1,1,1,3,,2.0,,1200,4,1966.0,100.0,0,1,0,0,0,0,0,0,0,,170,120,2,2,2,1,1.0,1,1,1,5,1,2,1,5,3,5,5,4,4,5,3,5,5,5,2,4,1,6.0,6.0,2,4,3,5,3,2,3,,,,,1,1,2,2,1200.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,3,0,0.0,7,1967.0,,,,,,,,,,-2,1,1,2,1918,1,1,2,2,1,3,3,20000.0,4,4,4,4,4,4,4,4,4,4,4,4,2,4,60,70,70,60,70.0,60,70,60,70
1558,5,2,29,83,126,2015/7/23 14:14,1,1966,1,0,1,4,,4.0,-2.0,40000,1,,120.0,0,1,0,0,0,0,0,0,0,,170,170,4,5,4,1,1.0,2,2,1,5,3,1,1,4,2,5,4,4,4,2,3,4,5,3,3,3,2,2.0,2.0,1,4,7,5,9,4,1,8.0,12.0,1.0,4.0,1,1,2,2,80000.0,3,4,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1987.0,1967.0,1987.0,4.0,1.0,1.0,10000.0,1.0,3.0,1.0,-2,4,1,1,-2,6,1,2,2,1,4,2,80000.0,4,4,3,3,5,4,3,3,3,3,2,2,2,5,70,90,80,90,80.0,90,90,80,40
995,4,1,10,27,49,2015/7/29 10:43,1,1972,3,1,1,6,,4.0,1990.0,50000,1,,140.0,0,0,0,0,0,0,0,0,1,,165,100,5,5,5,4,3.0,1,1,1,1,5,1,5,4,4,5,5,4,4,1,4,5,5,1,2,4,3,7.0,3.0,6,4,5,3,5,3,1,3.0,25.0,1.0,2.0,1,1,2,2,80000.0,3,3,0,1,0,1,0,0,0,0,0,0,0,,1,0,1.0,4,1998.0,1977.0,1999.0,7.0,1.0,4.0,30000.0,1.0,3.0,1.0,1949,4,1,1,1949,3,4,1,2,2,3,2,50000.0,4,-8,4,-8,5,5,3,4,-8,4,-8,3,1,1,80,60,60,70,70.0,70,70,70,70
859,4,1,6,12,28,2015/7/31 10:08,1,1997,1,1,1,6,,4.0,2015.0,0,1,,180.0,0,0,0,0,0,0,0,0,1,,170,110,4,5,5,1,1.0,2,2,2,5,5,2,1,3,3,4,4,4,3,2,2,4,5,1,2,4,5,7.0,7.0,1,3,4,4,4,3,6,,,,,1,2,2,2,-2.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1975,3,1,1,1976,3,1,1,2,2,4,-8,200000.0,4,4,4,4,4,4,2,4,4,2,-8,3,1,2,80,80,80,80,80.0,80,80,80,80
2759,2,2,6,16,32,2015/8/9 13:32,2,1963,1,1,1,4,,2.0,-2.0,5000,1,,130.0,0,1,0,0,0,0,0,0,0,,160,120,2,2,3,4,1.0,2,1,1,4,1,1,3,5,4,5,5,5,4,5,5,5,5,5,3,2,1,3.0,4.0,1,3,4,2,5,1,1,1.0,4.0,2.0,4.0,1,1,2,2,-3.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,1.0,7,1985.0,,,,,,,,,,-2,1,1,2,-2,1,1,2,3,2,5,3,-3.0,4,3,3,2,3,2,2,4,3,-8,-8,2,1,4,60,70,60,70,60.0,80,70,70,70
1534,3,1,1,1,8,2015/8/31 14:30,2,1988,1,1,1,12,,4.0,2010.0,40000,4,2008.0,50.0,0,0,0,0,1,0,0,0,0,,168,100,5,4,5,2,2.0,5,4,5,5,5,5,1,4,3,1,3,3,3,2,2,4,5,1,4,4,3,6.0,6.0,3,3,2,-8,-8,1,1,3.0,5.0,1.0,2.0,1,1,2,2,126000.0,1,3,0,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1956,9,1,4,1957,-8,1,12,2,3,4,3,6000.0,4,-8,-8,-8,4,-8,2,4,2,-8,-8,4,1,3,90,80,60,70,70.0,80,80,60,80
4018,3,1,1,1,4,2015/9/1 10:14,2,1996,1,1,1,7,,4.0,2013.0,0,2,,43.2,0,0,0,0,1,0,0,0,0,,162,130,5,5,5,2,2.0,1,1,1,2,5,5,5,5,4,4,5,5,4,4,5,5,5,1,3,2,2,4.0,4.0,4,3,3,4,4,4,6,,,,,2,2,2,2,18000.0,2,1,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1967,4,1,1,-2,4,1,-8,3,2,3,-8,5000.0,1,1,1,1,3,3,1,1,1,1,1,1,1,3,70,80,90,80,70.0,80,80,90,60
3348,5,2,31,89,134,2015/8/20 14:56,2,1986,1,1,1,4,,2.0,1999.0,15000,1,,98.0,0,1,1,0,0,0,0,0,0,,155,117,3,5,3,1,1.0,1,1,1,5,1,1,1,5,4,5,5,5,5,5,5,5,5,5,4,5,1,3.0,6.0,1,4,5,5,6,2,4,,,,,1,1,2,2,15000.0,5,2,2,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,2004.0,1984.0,2004.0,4.0,1.0,1.0,0.0,2.0,,,1953,3,1,2,1963,1,1,13,2,2,4,2,10000.0,5,4,5,4,5,-8,4,3,4,4,-8,-8,1,5,90,90,80,80,90.0,90,80,80,90
3232,3,1,1,1,7,2015/9/7 15:32,2,1948,1,-8,1,7,,4.0,1966.0,37200,1,,41.0,0,1,0,0,0,0,0,0,0,,160,110,3,4,4,2,2.0,1,1,1,2,1,1,3,5,5,5,5,4,5,5,5,5,5,5,2,3,1,2.0,4.0,1,3,7,7,7,7,5,,,,,1,1,2,2,37200.0,1,2,2,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1972.0,1944.0,1972.0,7.0,1.0,2.0,-2.0,5.0,,,1923,3,1,1,1921,1,1,15,2,2,3,2,60000.0,3,3,3,1,3,2,1,2,2,2,3,3,1,3,60,60,60,60,60.0,60,60,60,60
5104,5,2,17,48,80,2015/7/24 10:41,1,1963,1,1,1,3,,4.0,-2.0,3000,1,,50.0,0,1,0,0,0,0,0,0,0,,170,120,5,5,5,1,1.0,1,1,4,5,1,1,1,5,2,5,5,5,2,5,1,5,5,5,2,4,1,2.0,7.0,1,4,8,9,8,6,4,,,,,1,2,2,2,3000.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,-2,1,1,2,-2,1,1,2,3,1,5,-8,3000.0,5,4,5,2,5,1,2,5,1,5,-8,5,1,5,70,80,80,70,70.0,85,80,80,85
6762,5,2,16,45,76,2015/7/27 18:21,2,1978,1,1,1,3,,2.0,,30000,1,,100.0,0,0,1,0,0,0,0,0,0,,150,92,3,5,5,1,1.0,1,1,1,5,1,4,1,5,3,5,5,4,4,5,5,5,4,5,5,4,1,1.0,1.0,1,4,6,3,8,1,3,,,,,1,2,2,2,40000.0,5,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,2.0,3,1998.0,1971.0,1998.0,3.0,1.0,1.0,40000.0,3.0,,,-2,-8,1,2,1957,-8,1,2,3,1,4,2,40000.0,4,4,4,4,5,-8,2,-8,4,4,-8,-8,1,5,90,80,60,70,70.0,60,60,60,70
5495,4,1,1,1,1,2015/10/15 14:56,2,1945,1,1,3,7,,4.0,1963.0,39000,1,,64.0,0,0,0,0,0,0,0,0,1,,158,117,4,5,5,2,1.0,2,2,5,4,1,4,1,4,4,2,4,4,2,1,1,2,2,5,3,4,2,6.0,1.0,4,2,1,5,1,5,5,,,,,1,1,2,2,39000.0,1,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,7,1967.0,,,,,,,,,,-2,-8,-8,16,-2,1,1,2,2,2,3,3,50000.0,3,5,3,3,4,4,2,4,2,5,2,4,1,3,60,70,60,60,60.0,70,60,60,-2
7504,4,1,19,59,95,2015/7/15 19:06,2,1961,1,1,1,4,,4.0,1976.0,30000,1,,70.0,0,0,0,0,0,0,0,0,1,,155,102,3,5,4,5,2.0,1,1,2,5,1,1,2,5,3,4,4,4,4,2,2,5,4,5,4,3,2,2.0,5.0,1,4,5,5,5,5,6,,,,,1,1,2,2,60000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1984.0,1958.0,1984.0,4.0,1.0,5.0,30000.0,1.0,3.0,1.0,-2,1,1,1,-2,1,1,1,2,1,3,2,35000.0,2,2,2,2,2,2,1,2,2,2,-8,2,1,4,90,90,-2,90,-2.0,-2,90,90,-2
3438,3,1,26,75,115,2015/8/5 11:09,1,1979,1,1,1,3,,2.0,,90000,1,,30.0,0,0,0,0,0,0,0,0,1,,160,120,5,5,3,1,4.0,2,1,2,4,2,1,1,5,2,4,5,4,4,2,5,5,2,2,2,2,2,4.0,6.0,6,2,6,3,7,3,1,2.0,19.0,1.0,2.0,1,2,2,2,90000.0,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,2005.0,1989.0,1989.0,4.0,1.0,1.0,0.0,5.0,,,1945,4,1,2,1946,1,1,2,2,2,3,-8,36000.0,3,1,3,3,3,3,3,3,2,3,-8,-8,1,3,50,50,-2,50,50.0,50,80,70,50
487,5,2,17,49,82,2015/7/28 15:23,1,1991,1,1,1,4,,4.0,2008.0,15000,2,,140.0,0,0,0,0,1,0,0,0,0,,175,162,3,3,5,1,1.0,1,1,3,4,4,4,1,5,3,5,5,3,3,1,3,5,5,1,4,4,3,2.0,2.0,2,4,5,3,10,3,1,2.0,9.0,1.0,4.0,1,1,2,2,50000.0,4,2,1,1,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,2012.0,1989.0,2012.0,4.0,2.0,1.0,0.0,5.0,,,1964,4,1,2,1960,6,1,2,3,1,4,3,100000.0,4,4,4,2,5,2,1,4,2,2,-8,2,1,5,90,90,90,90,90.0,90,90,90,90
3096,5,1,4,7,19,2015/10/2 10:13,2,1967,1,1,1,5,,2.0,1982.0,0,1,,8.0,0,0,0,0,0,0,0,0,1,,162,100,3,3,4,5,2.0,2,1,1,4,2,1,2,5,3,5,5,4,3,5,1,5,3,3,3,4,1,7.0,3.0,1,3,4,5,8,4,5,,,,,1,1,2,2,30000.0,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,2,1989.0,1958.0,,4.0,1.0,1.0,30000.0,4.0,,,1940,3,1,1,1943,3,1,2,3,3,4,3,40000.0,2,1,4,2,5,4,2,4,2,2,2,2,1,2,89,90,50,80,40.0,60,70,65,80
200,4,1,27,80,120,2015/7/28 18:03,1,1962,1,1,1,6,,2.0,-2.0,5000,1,,45.0,0,0,0,0,0,0,0,0,1,,172,150,3,3,5,2,1.0,1,1,1,5,1,1,1,5,3,5,5,4,4,5,5,5,5,5,1,5,1,,,1,4,1,5,3,5,5,,,,,2,2,2,2,8000.0,2,2,0,2,0,1,0,0,0,0,0,0,0,,1,1,0.0,3,1987.0,1963.0,1987.0,6.0,1.0,2.0,3000.0,5.0,,,-2,-8,1,1,-2,-8,1,15,2,3,3,2,10000.0,4,2,-8,-8,3,3,2,3,3,3,3,3,2,4,60,60,60,60,60.0,60,80,60,60
6276,4,2,31,89,134,2015/8/20 9:21,2,1989,1,1,1,4,,3.0,-2.0,0,1,,100.0,0,0,0,0,1,0,0,0,0,,163,110,5,5,5,1,1.0,1,1,1,3,3,3,2,5,2,5,5,4,4,1,4,5,4,1,2,4,2,1.0,6.0,1,5,5,4,7,4,5,,,,,1,2,2,2,20000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,1.0,3,2011.0,1988.0,2011.0,4.0,1.0,1.0,20000.0,1.0,3.0,1.0,-2,3,1,2,1967,4,1,2,3,2,4,2,20000.0,4,4,4,4,4,4,4,4,3,-8,-8,-8,1,5,70,60,70,70,70.0,60,70,70,70
2058,4,1,10,27,49,2015/7/29 10:07,2,1942,1,0,9,1,,,,0,1,,149.0,0,0,0,1,0,0,0,0,0,,163,95,4,4,4,2,1.0,2,1,2,4,1,1,2,4,2,5,1,2,3,4,1,5,2,5,4,4,3,3.0,2.0,2,4,5,6,8,5,5,,,,,1,2,2,2,50000.0,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,3,1962.0,1942.0,1962.0,3.0,1.0,2.0,0.0,4.0,,,1920,3,1,2,1921,1,1,2,2,1,4,3,2000.0,4,4,5,4,5,4,4,4,3,3,5,4,2,3,70,60,80,60,70.0,70,70,60,80
5636,4,1,19,59,95,2015/7/14 11:09,1,1942,1,1,1,4,,4.0,-2.0,50000,1,,56.0,0,1,0,0,0,0,0,0,0,,160,124,5,5,5,4,1.0,1,3,1,5,1,1,1,5,1,2,5,4,4,1,1,5,5,5,1,3,1,,,4,2,5,5,7,3,5,,,,,1,1,2,2,65000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,3,0.0,3,1967.0,1947.0,1967.0,3.0,1.0,4.0,15000.0,5.0,,,-2,3,1,2,-2,1,1,2,2,1,-8,2,50000.0,5,3,3,3,4,4,2,3,2,3,3,3,2,4,90,90,90,90,90.0,90,90,90,90
7817,5,1,27,79,119,2015/7/26 17:47,1,1966,1,1,1,4,,4.0,1981.0,50000,1,,56.0,0,1,1,0,0,0,0,0,0,,170,140,5,5,5,2,1.0,1,1,4,5,1,1,1,5,2,5,5,4,3,2,3,5,5,5,3,5,2,1.0,3.0,1,2,1,1,1,1,1,2.0,33.0,1.0,4.0,1,1,2,2,50000.0,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0.0,3,1988.0,1967.0,1988.0,4.0,1.0,2.0,0.0,5.0,,,-2,3,1,16,1935,1,1,1,3,2,4,3,500000.0,5,3,-8,-8,4,4,4,4,3,3,-8,-8,4,5,10,10,10,10,10.0,10,10,10,10
2459,3,2,6,16,32,2015/8/9 12:05,1,1967,1,1,1,3,,4.0,-2.0,40000,1,,300.0,0,0,0,0,0,0,0,1,0,,165,120,2,3,4,2,1.0,1,1,1,4,1,1,1,5,3,5,5,4,4,5,5,5,5,5,3,2,1,3.0,3.0,1,2,6,5,6,5,1,2.0,8.0,1.0,4.0,1,1,2,2,50000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1990.0,1968.0,1990.0,3.0,1.0,2.0,10000.0,1.0,7.0,1.0,1931,2,1,2,1932,1,1,2,2,3,3,2,50000.0,4,3,3,3,4,4,3,4,3,2,2,-8,2,5,80,80,80,80,80.0,80,80,80,80
983,4,1,7,18,38,2015/8/1 9:02,2,1943,1,1,1,12,,4.0,1965.0,55200,1,,85.0,0,0,0,1,0,0,0,0,0,,163,116,3,3,4,2,1.0,5,3,1,5,1,4,1,5,3,1,5,4,3,5,1,5,5,5,1,4,1,,,3,4,5,5,5,2,5,,,,,1,1,2,2,55200.0,1,3,1,2,0,1,0,0,0,0,0,0,0,,0,2,0.0,7,1968.0,,,,,,,,,,-2,-8,-8,16,1914,4,1,1,2,3,4,2,60000.0,4,2,-8,-8,3,5,4,5,-8,4,-8,-8,4,3,80,60,70,80,60.0,80,70,80,70
7665,4,2,15,42,73,2015/7/11 16:00,1,1969,1,1,1,4,,4.0,1986.0,50000,1,,130.0,0,1,1,0,0,0,0,0,0,,176,123,5,5,5,1,1.0,2,2,2,5,5,1,1,5,3,4,5,4,3,1,1,5,2,1,2,3,3,2.0,3.0,2,4,5,2,7,2,1,4.0,27.0,1.0,4.0,1,1,1,2,80000.0,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1993.0,1971.0,1993.0,4.0,1.0,1.0,30000.0,1.0,3.0,1.0,1937,2,1,2,1946,1,1,2,2,1,3,2,90000.0,2,4,3,3,3,5,3,5,4,2,3,2,3,5,70,70,70,70,80.0,80,90,80,70
3435,4,2,18,53,87,2015/7/15 11:30,1,1984,1,1,1,11,,4.0,2006.0,0,1,,180.0,0,1,0,0,0,0,0,0,0,,180,176,5,5,5,1,1.0,3,3,2,5,4,4,2,3,3,4,2,4,4,3,4,5,5,1,5,4,2,2.0,1.0,3,4,5,4,7,4,2,,,,,1,1,2,2,50000.0,6,4,2,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,2007.0,1985.0,2007.0,4.0,1.0,1.0,20000.0,3.0,,,1961,8,4,2,1962,3,1,2,2,1,4,2,100000.0,5,4,4,4,5,3,3,4,3,3,-8,3,1,5,60,60,60,70,70.0,70,70,60,60
7561,1,1,1,1,3,2015/8/28 9:56,1,1951,1,1,1,4,,4.0,1971.0,27000,1,,63.6,0,1,0,0,0,0,0,0,0,,176,160,3,4,2,2,1.0,1,1,1,5,4,1,1,5,5,5,5,5,4,5,5,5,5,4,1,4,1,,,5,4,1,1,1,1,1,5.0,46.0,-8.0,3.0,1,1,2,2,48000.0,2,1,1,2,0,1,0,0,0,0,0,0,0,,0,1,0.0,3,1981.0,1956.0,1981.0,6.0,1.0,2.0,48000.0,5.0,,,-2,-8,1,16,-2,1,1,5,3,3,4,1,50000.0,4,4,4,4,4,4,4,4,4,4,4,2,1,3,50,0,80,80,50.0,50,20,60,80
2593,2,2,17,49,82,2015/7/23 18:57,2,1972,1,1,1,3,,4.0,1987.0,10000,1,,225.0,0,0,1,0,0,0,0,0,0,,160,100,2,3,2,1,1.0,1,1,1,2,1,1,3,5,5,5,5,4,4,5,5,5,5,5,1,1,2,,,1,1,5,5,6,-8,1,2.0,2.0,2.0,3.0,1,-1,-1,-1,10000.0,4,1,2,2,0,1,0,0,0,0,0,0,0,,1,1,2.0,3,1998.0,1975.0,1998.0,3.0,1.0,1.0,0.0,3.0,,,1949,1,1,2,1950,1,1,2,3,3,2,3,36000.0,5,5,5,5,5,5,2,2,4,4,1,4,1,5,50,50,50,60,50.0,50,50,60,60
